Date.Created,Text
Sat Mar 18 15:57:27," RT @ChelseaFC: Stoke 0 Chelsea 1 #STKCHE https:\\/\\/t.co\\/8j966yGxtr\"""
Sat Mar 18 15:57:27, RT @WhoScored: Willian: Has scored eight free-kicks for Chelsea since the start of last season
Sat Mar 18 15:57:27," RT @chelskigifs: GOAL! Willian catches the goalkeeper unawares and curves it into the net from a freekick. #CFC #STKCHE https:\\/\\/t.co\\/E69ATv\\u2026\"""
Sat Mar 18 15:57:27," RT @ChelseaFC: Great stuff by Moses. Willian pulls it back and we work it before the Nigerian scoops it over the defence. Alonso's shot sav\\u2026\"""
Sat Mar 18 15:57:27," Pedro Sebut Hazard Pemain Terbaik Chelsea Musim\\u00a0Ini https:\\/\\/t.co\\/6Zk8hamqNb https:\\/\\/t.co\\/E5g7BZcqgl\"""
Sat Mar 18 15:57:28," Spring Cloud Stream Chelsea.RC1 released https:\\/\\/t.co\\/H2OVJnDyh9\"""
Sat Mar 18 15:57:28," Stoke City haciendo demasiadas y piensan que asi se juega al futbol odio y me da rabia esa clase clubes\"""
Sat Mar 18 15:57:28," RT @ChelseaFC: Stoke 0 Chelsea 1 #STKCHE https:\\/\\/t.co\\/8j966yGxtr\"""
Sat Mar 18 15:57:28," Mengko Cahill njut mbengok .. \\\""JEPAAANG\\\"" https:\\/\\/t.co\\/NL3SLtZoH9\"""
Sat Mar 18 15:57:28," Stoke City vs Chelsea LIVE STREAM https:\\/\\/t.co\\/0FQ9yKBLl0\"""
Sat Mar 18 15:57:28," RT @ChelseaKelv: Chris Waddle says Chelsea haven't been in a physical battle all season until today. He obviously missed the game five days\\u2026\"""
Sat Mar 18 15:57:29," Expedia Has Named Chelsea Clinton to Its Board of Directors https:\\/\\/t.co\\/k5x2Ko5TC6 via @W3LiveNews #Expedia #ChelseaClinton\"""
Sat Mar 18 15:57:29, RT @joehallwords: Bayern
Sat Mar 18 15:57:29," RT @achiebeller: Chelsea all the way @KakaZema @bekimwamburi @icia_jacob @RadioCitizenFM #karakanayasoka #karakanayasoka #karakanayasoka\"""
Sat Mar 18 15:57:29," RT @Gift_Wrapp: Seriously \\ud83d\\ude12 https:\\/\\/t.co\\/66LWDSn6KJ\"""
Sat Mar 18 15:57:30," RT @LoveCescMagic: You've wasted over 25 years in title races. https:\\/\\/t.co\\/WoUfwxZI6u\"""
Sat Mar 18 15:57:30, RT @ChelseaFC: That was a frenetic first half
Sat Mar 18 15:57:30," Pedro Sebut Hazard Pemain Terbaik Chelsea Musim\\u00a0Ini https:\\/\\/t.co\\/uEDbHtS4R4 https:\\/\\/t.co\\/Ke7VgTy4zc\"""
Sat Mar 18 15:57:30, Nonsense. Chelsea bisa kaya gini skg simply krn Hazard + gamain di eropa. Musim depan pasti beda cerita
Sat Mar 18 15:57:30," RT @TheMarkRomano: Because... she's like.. totally qualified. https:\\/\\/t.co\\/m3wTIW80HP\"""
Sat Mar 18 15:57:31, RT @joehallwords: Bayern
Sat Mar 18 15:57:31," RT @WhoScored: Chelsea: Have now failed to keep a clean sheet in each of their last six Premier League matches #STKCHE\"""
Sat Mar 18 15:57:31, Chelsea Clinton lands her latest plush gig
