Date Created ,Text
Sat Mar 18 16:36:10 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/dm24oNcS62 https:\\/\\/t.co\\/P42gs1I5yl\"""
Sat Mar 18 16:36:11 ," Live Commentary: Bournemouth vs. Swansea City https:\\/\\/t.co\\/MGKfF6kfSR (Source: Sports Mole)\"""
Sat Mar 18 16:36:11 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/KgbEYNAHWF https:\\/\\/t.co\\/KlXSHYN7cg\"""
Sat Mar 18 16:36:11 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/dpFyZlDdED https:\\/\\/t.co\\/6xmCbPZ8es\"""
Sat Mar 18 16:36:11 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/SYVT3MqNPs https:\\/\\/t.co\\/6CaMFO9iwK\"""
Sat Mar 18 16:36:12 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/GfyNdftnIQ https:\\/\\/t.co\\/3QPEtApZ2W\"""
Sat Mar 18 16:36:13 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/qfaumdAMLM https:\\/\\/t.co\\/AO0KRRitG7\"""
Sat Mar 18 16:36:12 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/OMHYhjlxks \\ud83d\\udc48 see here \\ud83c\\uddfa\\ud83c\\uddf8 RT \\ud83d\\udd01 https:\\/\\/t.co\\/grpyEgGVNM\"""
Sat Mar 18 16:36:13 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/TXZhpHTXes https:\\/\\/t.co\\/gT5pedwIpO\"""
Sat Mar 18 16:36:13 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/Ehb089q52K https:\\/\\/t.co\\/At3L7MtZEA\"""
Sat Mar 18 16:36:14 ," #Republican  Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/7IyI1s4P8L #Conservative  #AntiIslam\\u2026 https:\\/\\/t.co\\/TOxcg7ad9O\"""
Sat Mar 18 16:36:15 ," Lack of routledge barmy army https:\\/\\/t.co\\/pr56xgeAxZ\"""
Sat Mar 18 16:36:15 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/800guagcj7 https:\\/\\/t.co\\/OOk9n27np8\"""
Sat Mar 18 16:36:18 ," Premier League Team News: AFC Bournemouth vs Swansea City \\u2013 Confirmed Lineups https:\\/\\/t.co\\/F7Ux5mvp92\"""
Sat Mar 18 16:36:20 ," RT @ManLikeMcBurnie: This is Swansea City AFC at its finest ladies and gentlemen https:\\/\\/t.co\\/Ct6r10TJPp\"""
Sat Mar 18 16:36:21 , Swansea IX vsvBournemouth: Fabianski
Sat Mar 18 16:36:26 , Swansea XI: Fabianski; Fernandez
Sat Mar 18 16:36:26 , Subs : Nordfeldt
Sat Mar 18 16:36:27 ," I haven't been this confused over a line up since bob was in charge https:\\/\\/t.co\\/TeDebAh7QO\"""
Sat Mar 18 16:36:31 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/gCeW5OZA1R #swans\"""
Sat Mar 18 16:36:41 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:36:42 ," Here's the team sheet for today's game... #BOUSWA https:\\/\\/t.co\\/IdAXDI6IdO\"""
Sat Mar 18 16:36:47 ," this is super interesting. Either Cork\\/Ki at RB or some 3-4-3\\/3-5-2 monstrosity w\\/ Kingsley as a CB. https:\\/\\/t.co\\/skLXgUbz8h\"""
Sat Mar 18 16:37:01 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:37:04 ," Live!! AFC Bournemouth vs Swansea City\\nMalam ini pkl 00.30 WIB\\nLangsung klik: https:\\/\\/t.co\\/nfPVJiHxJE https:\\/\\/t.co\\/6PSaO9lSbQ\"""
Sat Mar 18 16:37:17 ," Live!! AFC Bournemouth vs Swansea City\\nMalam ini pkl 00.30 WIB\\nLangsung klik: https:\\/\\/t.co\\/wZ4QazxZ2X https:\\/\\/t.co\\/5F2Sqq38Lg\"""
Sat Mar 18 16:37:20 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:37:20 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:37:21 ," Bournemouth vs Swansea City Premier League Live Football Streaming https:\\/\\/t.co\\/L0i613GBTP\"""
Sat Mar 18 16:37:24 , Team sheet for Bournemouth v Swansea
Sat Mar 18 16:37:37 ," GUARDIAN:  Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/ghwYhnPX0C   #Swans https:\\/\\/t.co\\/84FTRJ0MUv\"""
Sat Mar 18 16:37:39 ," RT SwansOfficial: Here's how we'll line up against afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/oGMWxboQ9u\"""
Sat Mar 18 16:37:40 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:37:51 ," Awful team https:\\/\\/t.co\\/qkewdhCEXY\"""
Sat Mar 18 16:38:06 ," what's this........ https:\\/\\/t.co\\/pGUqqhHZc3\"""
Sat Mar 18 16:38:20 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:38:20 ," THE GUARDIAN - Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/W4zH2Huz9U #PaginaNuova #Press\"""
Sat Mar 18 16:38:24 ," Live stream Bournemouth - Swansea City https:\\/\\/t.co\\/1HnYS9XxDL @afcbournemouth @SwansOfficial\"""
Sat Mar 18 16:38:25 ," Live!! AFC Bournemouth vs Swansea City\\nMalam ini pkl 00.30 WIB\\nLangsung klik: https:\\/\\/t.co\\/3rqe0HUM2d https:\\/\\/t.co\\/e2ScAl6yHK\"""
Sat Mar 18 16:38:38 ," One hour to go. Let\\u2019s go you Swans! https:\\/\\/t.co\\/Kban5PqJmG\"""
Sat Mar 18 16:38:53 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:39:08 ," [Sport News] Live Commentary: Bournemouth vs. Swansea City https:\\/\\/t.co\\/oCAj0s64TP | Visit https:\\/\\/t.co\\/34naWm59bj for Job Updates\"""
Sat Mar 18 16:39:14 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 16:39:15 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/wlcFK06mf1 https:\\/\\/t.co\\/rnaNhAiAkK\"""
Sat Mar 18 16:39:17 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/dwRFG0DUX9 #Trump #AntiGlobalism #PresidentTrump https:\\/\\/t.co\\/NSJbRTkUfc\"""
Sat Mar 18 16:39:17 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/PLOcMerPrF https:\\/\\/t.co\\/qZgOUaVo0c\"""
Sat Mar 18 16:39:18 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/1CrvPKmMJO https:\\/\\/t.co\\/IRao2RlzqJ\"""
Sat Mar 18 16:39:20 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/oLJNzDxkO0 https:\\/\\/t.co\\/3EhDxrR4SX\"""
Sat Mar 18 16:39:22 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:39:23 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/2BRYkaTOnv https:\\/\\/t.co\\/h73Ub1BLi3\"""
Sat Mar 18 16:39:24 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/CkoCuVdFVk https:\\/\\/t.co\\/sG1ODPt1Lm\"""
Sat Mar 18 16:39:24 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/5vYpOgN5ur https:\\/\\/t.co\\/IEj3bLhztg\"""
Sat Mar 18 16:39:25 , Swansea IX vs Bournemouth: Fabianski
Sat Mar 18 16:39:25 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/h7x2pIQ5Si https:\\/\\/t.co\\/zJ0qxn0MbU\"""
Sat Mar 18 16:39:26 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/YEfYQtpTiz https:\\/\\/t.co\\/aD3vkSP5Ng\"""
Sat Mar 18 16:39:28 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/8cQlJzQvSp https:\\/\\/t.co\\/QHzEr9Lmvv\"""
Sat Mar 18 16:39:28 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/gREPWiirTh (Source: The Guardian)\"""
Sat Mar 18 16:39:28 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/y19P9voT2G https:\\/\\/t.co\\/0n6lxG8gsB\"""
Sat Mar 18 16:39:30 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/PiLOvP8tFm https:\\/\\/t.co\\/wJV4pOtYE4\"""
Sat Mar 18 16:39:32 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/XozMsDgDpk https:\\/\\/t.co\\/w21fcNOWVk\"""
Sat Mar 18 16:39:33 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/FHLAPY489R https:\\/\\/t.co\\/IYnlhYYYU6\"""
Sat Mar 18 16:39:33 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/MZcT2TcMSr https:\\/\\/t.co\\/aWrO2WrWa0\"""
Sat Mar 18 16:39:34 ," @btsportfootball probably praying for another Leicester goal so they can truly advertise #BOUSWA as a proper bottom 6 relegation battle.\"""
Sat Mar 18 16:39:35 ," \\ud83c\\uddfa\\ud83c\\uddf8  Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/kOcLen5dCb \\ud83d\\udc48 see here \\ud83c\\uddfa\\ud83c\\uddf8 RT \\ud83d\\udd01 https:\\/\\/t.co\\/oNr04EnPA3\"""
Sat Mar 18 16:39:39 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:39:41 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:39:43 ," Cork-gult @ 5 f\\u00e5r 4u hos betsafe. 4 gule siste 6. https:\\/\\/t.co\\/TGyKbQa9mb\"""
Sat Mar 18 16:39:44 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/KsvA7ccwB3 https:\\/\\/t.co\\/y78bY6RNaE\"""
Sat Mar 18 16:39:55 ," afcb\\u200b.co\\u200b.uk &gt;&gt; Team news: AFC Bournemouth v Swansea City - Andrew Surman starts for the Cherries https:\\/\\/t.co\\/BDDnGZKIhv\"""
Sat Mar 18 16:40:01 ," RT @SwansOfficial: We've arrived! \\u2600\\ufe0f \\n\\n#BOUSWA https:\\/\\/t.co\\/2rutHGZceK\"""
Sat Mar 18 16:40:04 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:40:08 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:40:10 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:40:10 ," Premier League Team News: AFC Bournemouth vs Swansea City - Confirmed Lineups\\n\\nhttps:\\/\\/t.co\\/0qeQNMLufB\"""
Sat Mar 18 16:40:11 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:40:16 ," Watch Bournemouth v Swansea City live with your BT Sport account anywhere in the world. https:\\/\\/t.co\\/QpQE2CYrPV #BOUSWA #BTSport #BFC\"""
Sat Mar 18 16:40:17 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:40:31 ," Et Bournemouth are stumped \\ud83d\\ude02\\n\\n#swans\\n#bouswa\"""
Sat Mar 18 16:40:35 ," AFC Bournemouth v Swansea City team news now! So excited!! see https:\\/\\/t.co\\/blhTm76dkW #BOUSWA #AFCB\"""
Sat Mar 18 16:40:35 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:40:40 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 16:41:00 ," No Harry Arter! Team news is in from Dean Court. Bournemouth v Swansea is LIVE from 5pm on BT Sport 1! #PL #BOUSWA https:\\/\\/t.co\\/OxIAydTpjM\"""
Sat Mar 18 16:41:02 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:41:02 ," Team news for the evening kick off - #teamnews #SWA #BOU #bouswa https:\\/\\/t.co\\/bPaKgMYVUA\"""
Sat Mar 18 16:41:10 ," Escala\\u00e7\\u00e3o do Swansea para a partida contra o Bournemouth que vai acontecer daqui a pouco @premierlgbrasil https:\\/\\/t.co\\/ssZnPSpmi5\"""
Sat Mar 18 16:41:11 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 16:41:17 ," Here are the teams for #BOUSWA which kicks off @ 5.30pm. https:\\/\\/t.co\\/MyGyd0IgIV\"""
Sat Mar 18 16:41:22 ," Blair delighted with injury return\\u00a0goal https:\\/\\/t.co\\/7AjWz22rtV https:\\/\\/t.co\\/3LroQ4ZZdF\"""
Sat Mar 18 16:41:30 ," Bet Bournemouth are stumped #bouswa #swans \\ud83d\\ude02\"""
Sat Mar 18 16:41:32 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 16:41:39 ," RT @FromTStands: Arsenal away record since 13 Dec:\\n\\n1-2 Everton L\\n1-2 City L\\n3-3 Bournemouth D\\n4-0 Swansea W\\n1-3 Chelsea L\\n1-3 Liverpool L\\u2026\"""
Sat Mar 18 16:41:39 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:41:45 ," Bournemouth v Swansea City: Premier League \\u2013 live! #Clarets  https:\\/\\/t.co\\/L1NxV3U13o https:\\/\\/t.co\\/bFSXF02lX2\"""
Sat Mar 18 16:41:47 , A different kind of large \\ud83e\\udd23 (at @CostaCoffee in Swansea
Sat Mar 18 16:41:54 ," [Sports] - Bournemouth v Swansea City: Premier League \\u2013 live! via \\/r\\/GUARDIANauto https:\\/\\/t.co\\/tYwCbO344I\"""
Sat Mar 18 16:42:02 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:42:02 , \\u00a320.00 bet on Bournemouth to win and BTTS
Sat Mar 18 16:57:57 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/xdYTp5XXXp https:\\/\\/t.co\\/zpo34IJPz7\"""
Sat Mar 18 16:57:59 ," Not even the club knows what formation we're playing today \\ud83d\\ude02 https:\\/\\/t.co\\/AYdotmio85\"""
Sat Mar 18 16:58:04 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:58:17 , [18:30 GMT] Afc Bournemouth vs Swansea City https:\\/\\/t.co\\/OTxoKFJw3E - Go to the link to find online streams of the event
Sat Mar 18 16:58:19 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 16:58:28 ," RT @GrahamLawn: Let's big it up for @YourPLNews Let's help him get to 1.6K followers. #Competition #PS4 #win https:\\/\\/t.co\\/3QbeEPE5DD\"""
Sat Mar 18 16:58:32 ," \\u0645\\u064a\\u0646 \\u0627\\u0644\\u064a \\u0631\\u0627\\u062d \\u064a\\u0644\\u0639\\u0628 \\u0638\\u0647\\u064a\\u0631 \\u064a\\u0645\\u064a\\u0646 \\u0648\\u0627\\u0644\\u0627 \\u0628\\u064a\\u0644\\u0639\\u0628 \\u0628\\u062f\\u0648\\u0646 \\u0623\\u0638\\u0647\\u0631\\u0647... #swans https:\\/\\/t.co\\/jpR8zcgZVd\"""
Sat Mar 18 17:36:08 ," CONNOR ROBERTS!!! https:\\/\\/t.co\\/PbLYW6Sydd\"""
Sat Mar 18 17:36:10 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 17:36:12 ," RT @afcstuff: #afc PL away games since 13 Dec:\\n\\n1-2 Everton L\\n1-2 Man City L\\n3-3 Bournemouth D\\n4-0 Swansea W\\n1-3 Chelsea L\\n1-3 Li\\u2026 \"""
Sat Mar 18 17:36:23 ," Llorente fit for Swansea City's clash with Bournemouth https:\\/\\/t.co\\/AtBC5shezz https:\\/\\/t.co\\/qGhEpJ2ZF9\"""
Sat Mar 18 17:36:26 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 17:36:27 ," Such a shame Leroy fer is playing right back today #BOUSWA\"""
Sat Mar 18 17:36:27 ," RT @premierleague: KICK-OFF Attention now turns to #BOUSWA at the Vitality Stadium.\\n\\nFollow Matchday Live \\ud83d\\udc49 https:\\/\\/t.co\\/TGrPCVKoHx https:\\/\\u2026\"""
Sat Mar 18 17:36:29 ," RT \\\"" Bournemouth vs. Swansea City in the #PL is underway. Watch #BOUSWA now: #AFCB #Swans https:\\/\\/t.co\\/gAGQOWDWtk \\\""\\u2026 https:\\/\\/t.co\\/UI5MKgWZ8U\"""
Sat Mar 18 17:36:30 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/ZLSP3YmyuT\"""
Sat Mar 18 17:36:33 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 17:36:36 ," RT @afcbournemouth: The boys are out and ready for the game...\\n\\nCome on you Cherries! \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/lDe0HpgKPP\"""
Sat Mar 18 17:36:41 ," Bournemouth v Swansea City: Premier League \\u2013 live! https:\\/\\/t.co\\/9XUX6x0vne #breakingnews #news\"""
Sat Mar 18 17:36:41 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 17:36:43 ," Bournemouth vs Swansea City Live Stream\\n\\nLink \\u25ba https:\\/\\/t.co\\/OLIJ7hEnhH\\nLink \\u25ba https:\\/\\/t.co\\/OLIJ7hEnhH\\n\\n.\"""
Sat Mar 18 17:36:47 ," This is a huge gamble from Paul Clement today playing Fer right back and Ayew on the same side @SwansOfficial #Swans #bouswa\"""
Sat Mar 18 17:36:51 ," RT @premierleague: KICK-OFF Attention now turns to #BOUSWA at the Vitality Stadium.\\n\\nFollow Matchday Live \\ud83d\\udc49 https:\\/\\/t.co\\/TGrPCVKoHx https:\\/\\u2026\"""
Sat Mar 18 17:36:54 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 17:37:02 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/NzXeX1uJOk https:\\/\\/t.co\\/N0fvSPt7LD | https:\\/\\/t.co\\/NzXeX1uJOk\"""
Sat Mar 18 17:37:03 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 17:37:03 ," 03: A fast and lively start for the Cherries! Plenty of the ball high up the pitch sees King blast an effort from distance over. \\n\\n#BOUSWA\"""
Sat Mar 18 17:37:04 ," Bournemouth v Swansea City: Premier League \\u2013 live! on http:\\/\\/usacomment\\u2026 https:\\/\\/t.co\\/JzBZK7qyFK | https:\\/\\/t.co\\/FuC8AWvNCP\"""
Sat Mar 18 17:37:09 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/jVKP0SvQ9T https:\\/\\/t.co\\/H9IBBfpJ37 | https:\\/\\/t.co\\/jVKP0SvQ9T\"""
Sat Mar 18 17:37:12 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 17:37:15 ," #BouSwa Two teams I always enjoy watching\"""
Sat Mar 18 17:37:15 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/Q1ZXdo24sz https:\\/\\/t.co\\/IMPRDfcFoo | https:\\/\\/t.co\\/Q1ZXdo24sz\"""
Sat Mar 18 17:37:20 ," Defensive records of both sides tell us there should be goals at the Vitality...\\n\\nhttps:\\/\\/t.co\\/tJ7mZKqVL7\\n\\n#BOUSWA https:\\/\\/t.co\\/i5KCNUVwVy\"""
Sat Mar 18 17:37:23 , RT @YourPLNews: #GIVEAWAY: IF WE HIT 1.6K BY MONDAY
Sat Mar 18 17:37:23 ," Link para Bournemouth vs Swansea https:\\/\\/t.co\\/OC9GaH5ruB\"""
Sat Mar 18 17:37:24 ," RT @premierleague: KICK-OFF Attention now turns to #BOUSWA at the Vitality Stadium.\\n\\nFollow Matchday Live \\ud83d\\udc49 https:\\/\\/t.co\\/TGrPCVKoHx https:\\/\\u2026\"""
Sat Mar 18 17:37:29 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/AJqEPpkMaW https:\\/\\/t.co\\/gpsRdQRYXe https:\\/\\/t.co\\/AJqEPpkMaW\"""
Sat Mar 18 17:37:34 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/cFlLC0lAiw https:\\/\\/t.co\\/71lkT29reE | https:\\/\\/t.co\\/cFlLC0lAiw\"""
Sat Mar 18 17:37:43 ," RT @Aninditio: First Goalscorer: Llorente\\nMan of the Match: Llorente\\nFinal Score: Bournemouth 2-3 Swansea (King (2); Llorente (2)\\u2026 \"""
Sat Mar 18 17:37:51 ," #BOUSWA Groundsmen deserves a shout out. What a pitch @premierleague @afcbournemouth #VitalityStadium\"""
Sat Mar 18 17:37:56 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/ScjpxZDx5h https:\\/\\/t.co\\/BxfxNXEt5I | https:\\/\\/t.co\\/ScjpxZDx5h\"""
Sat Mar 18 17:38:01 ," RT @afcbournemouth: 03: A fast and lively start for the Cherries! Plenty of the ball high up the pitch sees King blast an effort from dista\\u2026\"""
Sat Mar 18 17:38:03 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 17:38:03 ," Llorente fit for Swansea City's clash with Bournemouth... https:\\/\\/t.co\\/nUjbGr0P6m #SwanseaCity\"""
Sat Mar 18 17:38:04 ," The @btsport drone flying over @afcbournemouth. Teams heading out. #bouswa https:\\/\\/t.co\\/4QiOO4VVN4\"""
Sat Mar 18 17:38:11 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 17:38:18 ," Can hardly wait for this one yawn yawn https:\\/\\/t.co\\/ig7DaIyvRq\"""
Sat Mar 18 17:38:19 ," \\u25ba https:\\/\\/t.co\\/HTpkllwnky AFC Bournemouth v Swansea City live stream and team news \\u2013 Premier League match coverage\\u2026\\u2026 https:\\/\\/t.co\\/ztDlg5T4QW\"""
Sat Mar 18 17:38:23 ," RT @SwansOfficial: Here's how we'll line up against @afcbournemouth this afternoon! \\u26bd\\ufe0f\\n\\n#BOUSWA https:\\/\\/t.co\\/34FhzCIznD\"""
Sat Mar 18 17:38:24 , Hasil Bournemouth vs Swansea City
Sat Mar 18 17:38:31 ," AFC Bournemouth vs Swansea City\\n#BOUSWA\\n#PL \\u2014 watching Premier League\"""
Sat Mar 18 17:38:36 ," Same will happen in the next few games. And the next few games includes home fixtures too. https:\\/\\/t.co\\/3KCMG2xYhw\"""
Sat Mar 18 17:38:39 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/TazCFbeqCo https:\\/\\/t.co\\/5Iwn3V3Ice | https:\\/\\/t.co\\/TazCFbeqCo\"""
Sat Mar 18 17:38:41 ," RT @afcstuff: #afc PL away games since 13 Dec:\\n\\n1-2 Everton L\\n1-2 Man City L\\n3-3 Bournemouth D\\n4-0 Swansea W\\n1-3 Chelsea L\\n1-3 Li\\u2026 \"""
Sat Mar 18 17:38:43 ," Bournemouth v Swansea City: Premier League \\u2013 live! on https:\\/\\/t.co\\/yJ1spyw4sL https:\\/\\/t.co\\/Xc3RLz6yMI\"""
Sat Mar 18 17:38:45 ," RT @afcstuff: #afc PL away games since 13 Dec:\\n\\n1-2 Everton L\\n1-2 Man City L\\n3-3 Bournemouth D\\n4-0 Swansea W\\n1-3 Chelsea L\\n1-3 Li\\u2026 \"""
Sat Mar 18 17:38:49 , 9: Sigurdsson sends a dangerous free-kick into the box
Sat Mar 18 17:38:59 ," *Turns on #bouswa - hears Trevor Francis AND Martin Keown - *turns off\"""
